"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (desátého senátu) ze dne 22. června 2017.#Wolfram Bechtel a Marie-Laure Bechtel v. Finanzamt Offenburg.#Žádost o rozhodnutí o předběžné otázce podaná Bundesfinanzhof.#Řízení o předběžné otázce – Volný pohyb pracovníků – Příjmy pobírané v jiném členském státě, než je členský stát bydliště – Metoda osvobození od daně s výhradou progresivity v členském státě bydliště – Příspěvky na důchodové pojištění a zdravotní pojištění srážené z příjmů pobíraných v jiném členském státě, než je členský stát bydliště – Odpočet těchto příspěvků – Podmínka týkající se neexistence přímé souvislosti s příjmy osvobozenými od daně.#Věc C-20/16.","","62016CJ0020","2017-06-22",
"Rozsudek Soudního dvora (druhého senátu) ze dne 22. června 2017.#E.ON Biofor Sverige AB v. Statens energimyndighet.#Žádost o rozhodnutí o předběžné otázce podaná Förvaltningsrätten i Linköping.#Řízení o předběžné otázce – Podpora energie z obnovitelných zdrojů – Biopaliva používaná v dopravě – Směrnice 2009/28/ES – Článek 18 odst. 1 – Systém ‚hmotnostní bilance‘, jehož cílem je zaručit, aby bioplyn splňoval předepsaná kritéria udržitelnosti – Platnost – Články 34 a 114 SFEU – Vnitrostátní právní úprava, která vyžaduje provedení hmotnostní bilance na jasně vymezeném místě – Praxe příslušného vnitrostátního úřadu, která připouští splnění uvedené podmínky, pokud je udržitelný bioplyn přepravován prostřednictvím vnitrostátní plynové soustavy – Příkaz uvedeného úřadu vylučující možnost splnění téže podmínky v případě dovozu udržitelného bioplynu z jiných členských států prostřednictvím propojených vnitrostátních plynových soustav – Volný pohyb zboží.#Věc C-549/15.","","62015CJ0549","2017-06-22",
"Rozsudek Soudního dvora (druhého senátu) ze dne 21. června 2017.#N. W a další v. Sanofi Pasteur MSD SNC a další.#Žádost o rozhodnutí o předběžné otázce podaná Cour de cassation (Francie).#Řízení o předběžné otázce – Směrnice 85/374/EHS – Odpovědnost za vadné výrobky – Článek 4 – Farmaceutické laboratoře – Očkování proti hepatitidě B – Roztroušená skleróza – Důkazy vady vakcíny a příčinné souvislosti mezi vadou a utrpěnou škodou – Důkazní břemeno – Způsoby dokazování – Neexistence vědeckého konsensu – Závažné, přesné a shodující se nepřímé důkazy ponechané na posouzení soudu rozhodujícímu ve věci samé – Přípustnost – Podmínky.#Věc C-621/15.","","62015CJ0621","2017-06-21",
"Rozsudek Soudního dvora (prvního senátu) ze dne 22. června 2017.#Unibet International Ltd. v. Nemzeti Adó- és Vámhivatal Központi Hivatala.#Žádost o rozhodnutí o předběžné otázce podaná Fővárosi Közigazgatási és Munkaügyi Bíróság.#Řízení o předběžné otázce – Volný pohyb služeb – Omezení – Podmínky pro udělení koncese k provozování internetových hazardních her – Praktická nemožnost získání takového povolení soukromými provozovateli usazenými v jiných členských státech.#Věc C-49/16.","","62016CJ0049","2017-06-22",
"Rozsudek Soudního dvora (třetího senátu) ze dne 22. června 2017.#Federatie Nederlandse Vakvereniging a další v. Smallsteps BV.#Žádost o rozhodnutí o předběžné otázce podaná Rechtbank Midden-Nederland.#Řízení o předběžné otázce – Směrnice 2001/23/ES – Články 3 až 5 – Převody podniků – Zachování práv zaměstnanců – Výjimky – Insolvenční řízení – Pre-pack – Přežití podniku.#Věc C-126/16.","","62016CJ0126","2017-06-22",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 21. června 2017.#Kerly Del Rosario Martinez Silva v. Istituto nazionale della previdenza sociale (INPS) a Comune di Genova.#Žádost o rozhodnutí o předběžné otázce podaná Corte d'appello di Genova.#Řízení o předběžné otázce – Sociální zabezpečení – Nařízení (ES) č. 883/2004 – Článek 3 – Rodinné dávky – Směrnice 2011/98/EU – Článek 12 – Právo na rovné zacházení – Státní příslušníci třetích zemí, jež jsou držiteli jednotného povolení.#Věc C-449/16.","","62016CJ0449","2017-06-21",
"Rozsudek Soudního dvora (prvního senátu) ze dne 21. června 2017.#Trestní řízení proti A.#Žádost o rozhodnutí o předběžné otázce podaná Amtsgericht Kehl.#Řízení o předběžné otázce – Prostor svobody, bezpečnosti a práva ‐ Nařízení (ES) č. 562/2006 – Kodex Společenství o pravidlech upravujících přeshraniční pohyb osob (Schengenský hraniční kodex) – Články 20 a 21 – Překračování vnitřních hranic – Kontroly na území ‐ Vnitrostátní právní úprava povolující kontroly za účelem zjistit totožnost osob kontrolovaných v pásmu 30 km od společné státní hranice s jinými smluvními státy Úmluvy k provedení Schengenské dohody – Možnost kontroly bez ohledu na chování dotčené osoby nebo na existenci zvláštních okolností – Vnitrostátní právní úprava umožňující některá opatření kontroly osob v areálu železničních nádraží.#Věc C-9/16.","","62016CJ0009","2017-06-21",
"Rozsudek Soudního dvora (třetího senátu) ze dne 15. června 2017.#Saale Kareda v. Stefan Benkö.#Žádost o rozhodnutí o předběžné otázce podaná Oberster Gerichtshof.#Řízení o předběžné otázce – Soudní příslušnost v občanských a obchodních věcech – Nařízení (EU) č. 1215/2012 – Článek 7 bod 1 – Pojmy ‚smlouva nebo nároky ze smlouvy‘ a ‚smlouva o poskytování služeb‘ – Regresní žaloba podaná mezi solidárními dlužníky ze smlouvy o úvěru – Určení místa plnění smlouvy o úvěru.#Věc C-249/16.","","62016CJ0249","2017-06-15",
"Rozsudek Soudního dvora (pátého senátu) ze dne 8. června 2017.#OL v. PQ.#Žádost o rozhodnutí o předběžné otázce podaná Monomeles Protodikeio Athinon.#Řízení o předběžné otázce – Soudní spolupráce v občanskoprávních věcech – Příslušnost a uznávání a výkon rozhodnutí ve věcech manželských a ve věcech rodičovské zodpovědnosti – Mezinárodní únosy dětí – Haagská úmluva ze dne 25. října 1980 – Nařízení (ES) č. 2201/2003 – Článek 11 – Žádost o navrácení – Pojem ‚obvyklé bydliště‘ v případě kojence – Dítě narozené dle vůle svých rodičů v jiném členském státě, než ve kterém měli obvyklé bydliště – Nepřetržitý pobyt dítěte v členském státě, v němž se narodilo, po dobu prvních měsíců jeho života – Rozhodnutí matky nevrátit se do členského státu, v němž se nacházelo obvyklé bydliště rodičovského páru.#Věc C-111/17 PPU.","","62017CJ0111","2017-06-08",
"Rozsudek Soudního dvora (prvního senátu) ze dne 14. června 2017.#Livio Menini a Maria Antonia Rampanelli v. Banco Popolare Società Cooperativa.#Žádost o rozhodnutí o předběžné otázce podaná Tribunale Ordinario di Verona.#Řízení o předběžné otázce – Ochrana spotřebitele – Postupy alternativního řešení sporů – Směrnice 2008/52/ES – Směrnice 2013/11/EU – Článek 3 odst. 2 – Odpor podaný spotřebiteli v rámci řízení o platebním rozkazu zahájeného na návrh úvěrové instituce – Právo na přístup k soudnictví – Vnitrostátní právní úprava, která stanoví povinné využití mediačního řízení – Povinné zastoupení advokátem – Podmínka přípustnosti žaloby k soudu.#Věc C-75/16.","","62016CJ0075","2017-06-14",
"Rozsudek Soudního dvora (osmého senátu) ze dne 15. června 2017.#T.KUP SAS v. Belgische Staat.#Žádost o rozhodnutí o předběžné otázce podaná Nederlandstalige rechtbank van eerste aanleg Brussel.#Řízení o předběžné otázce – Dumping – Nařízení (ES) č. 1472/2006 – Dovoz některé obuvi se svrškem z usně pocházející z Číny a z Vietnamu – Platnost prováděcího nařízení (EU) č. 1294/2009 – Přezkum antidumpingových opatření, která pozbývají platnosti – Nezávislí dovozci – Výběr vzorku – Zájem Evropské unie.#Věc C-349/16.","","62016CJ0349","2017-06-15",
"Rozsudek Soudního dvora (devátého senátu) ze dne 15. června 2017.#Immo Chiaradia SPRL a Docteur De Bruyne SPRL v. État belge.#Žádosti o rozhodnutí o předběžné otázce podané cour d'appel de Mons.#Řízení o předběžné otázce – Směrnice 78/660/EHS – Roční účetní závěrky některých forem společností – Zásada pravdivého a věrného obrazu – Zásada obezřetnosti – Společnost emitující opci na akcie, která zahrnuje do účetnictví jako výnos kupní cenu opce v průběhu účetního období, během kterého je uvedená opce uplatněna, nebo na konci doby její platnosti.#Spojené věci C-444/16 a C-445/16.","","62016CJ0444","2017-06-15",
"Rozsudek Soudního dvora (třetího senátu) ze dne 15. června 2017.#Lietuvos Respublikos aplinkos ministerijos Aplinkos projektų valdymo agentūra v. „Alytaus regiono atliekų tvarkymo centras“ UAB a další.#Žádost o rozhodnutí o předběžné otázce podaná Lietuvos vyriausiasis administracinis teismas.#Řízení o předběžné otázce – Ochrana finančních zájmů Evropské unie – Nařízení (ES, Euratom) č. 2988/95 – Článek 3 odst. 1 – Financování z Fondu soudržnosti – Projekt rozvoje regionálního systému odpadového hospodářství – Nesrovnalosti – Pojem ‚víceletý program‘ – Definitivní ukončení víceletého programu – Promlčecí lhůta.#Věc C-436/15.","","62015CJ0436","2017-06-15",
"Rozsudek Soudního dvora (pátého senátu) ze dne 15. června 2017.#Řízení zahájené „Agrodetalė“ UAB.#Žádost o rozhodnutí o předběžné otázce podaná Lietuvos vyriausiasis administracinis teismas.#Řízení o předběžné otázce – Vnitřní trh – ES schvalování typu – Směrnice 2003/37/ES – Oblast působnosti – Zemědělské a lesnické traktory – Uvedení na trh a registrace v Evropské unii použitých nebo ojetých vozidel dovezených z třetích zemí – Pojmy ‚nové vozidlo‘ a ‚uvedení do provozu‘.#Věc C-513/15.","","62015CJ0513","2017-06-15",
"Rozsudek Soudního dvora (prvního senátu) ze dne 15. června 2017.#Lietuvos Respublikos transporto priemonių draudikų biuras v. Gintaras Dockevičius a Jurgita Dockevičienė.#Žádost o rozhodnutí o předběžné otázce podaná Lietuvos Aukščiausiasis Teismas.#Řízení o předběžné otázce – Pojištění občanskoprávní odpovědnosti z provozu motorových vozidel – Nehoda, k níž došlo v roce 2006 mezi vozidly s obvyklým stanovištěm v různých členských státech – Vnitřní předpisy Rady národních kanceláří pojistitelů členských států – Nedostatek pravomoci Soudního dvora – Směrnice 2009/103/ES – Nepoužitelnost ratione temporis – Směrnice 72/166/EHS, 84/5/EHS a 2000/26/ES – Nepoužitelnost ratione materiae – Článek 47 Listiny základních práv Evropské unie – Nepoužitelnost – Neuplatňování práva Unie.#Věc C-587/15.","","62015CJ0587","2017-06-15",
"Rozsudek Soudního dvora (šestého senátu) ze dne 15. června 2017.#Řízení zahájené Ilves Jakelu Oy.#Žádost o rozhodnutí o předběžné otázce podaná Korkein hallinto-oikeus.#Řízení o předběžné otázce – Směrnice 97/67/ES – Článek 9 – Volný pohyb služeb – Poštovní služby – Pojmy všeobecné služby a základní požadavky – Všeobecná a individuální oprávnění – Oprávnění k poskytování poštovních služeb na základě individuálně sjednaných smluv – Stanovené podmínky.#Věc C-368/15.","","62015CJ0368","2017-06-15",
"Rozsudek Soudního dvora (šestého senátu) ze dne 15. června 2017.#Španělské království v. Evropská komise.#Kasační opravný prostředek – Žaloba na neplatnost – EZOZF, EZZF a EZFRV – Výdaje vyloučené z financování Evropské unie – Výdaje vynaložené Španělským královstvím.#Věc C-279/16 P.","","62016CJ0279","2017-06-15",
"Rozsudek Soudního dvora (osmého senátu) ze dne 15. června 2017.#Al-Bashir Mohammed Al-Faqih a další v. Evropská komise.#Kasační opravný prostředek – Společná zahraniční a bezpečnostní politika (SZBP) – Boj proti terorismu – Zvláštní omezující opatření namířená proti některým osobám a subjektům spojeným s Usámou bin Ládinem, sítí Al‑Kajdá a Talibánem – Nařízení (ES) č. 881/2002 – Zmrazení finančních prostředků a hospodářských zdrojů fyzických a právnických osob zapsaných na seznam vyhotovený Výborem Organizace spojených národů pro sankce – Opětovné zařazení jmen a názvů těchto osob na seznam v příloze I nařízení č. 881/2002 po zrušení původního zařazení – Zánik právnické osoby v průběhu řízení – Procesní způsobilost.#Věc C-19/16 P.","","62016CJ0019","2017-06-15",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 14. června 2017.#Compass Contract Services Limited v. Commissioners for Her Majesty's Revenue & Customs.#Žádost o rozhodnutí o předběžné otázce podaná First-tier Tribunal (Tax Chamber).#Řízení o předběžné otázce – Daň z přidané hodnoty (DPH) – Vrácení bezdůvodně zaplacené DPH – Nárok na odpočet DPH – Podmínky – Zásady rovného zacházení a daňové neutrality – Zásada efektivity – Vnitrostátní právní úprava zavádějící promlčecí lhůtu.#Věc C-38/16.","","62016CJ0038","2017-06-14",
"Rozsudek Soudního dvora (druhého senátu) ze dne 14. června 2017.#Stichting Brein v. Ziggo BV a XS4All Internet BV.#Žádost o rozhodnutí o předběžné otázce podaná Hoge Raad der Nederlanden.#Řízení o předběžné otázce – Duševní a průmyslové vlastnictví – Směrnice 2001/29/ES – Harmonizace určitých aspektů autorského práva a práv s ním souvisejících – Článek 3 odst. 1 – Sdělování veřejnosti – Pojem – Online platforma pro sdílení – Sdílení chráněných souborů bez svolení nositele práv.#Věc C-610/15.","","62015CJ0610","2017-06-14",
